temp_avg,lon,lat
4.613554945054944,130.93746666666667,45.806000000000004
26.074046703296702,109.5021,18.258499999999998
20.171461538461553,117.646675,26.270474999999998
14.501994505494489,111.17137500000001,34.79065
17.83343956043956,121.45655555555555,31.209055555555558
18.331884615384592,117.9583,28.448825
22.723101648351665,113.76177776,23.023999999999997
14.041277472527472,118.64350000000002,37.429874999999996
10.414087912087913,105.13226666666667,37.32293333333334
22.818607142857147,113.4034,22.5168
8.082840659340656,103.21015,35.6018
14.699741758241757,111.51325000000001,36.076483333333336
14.488848901098901,118.3286,35.04769999999999
17.603247252747263,100.08255,23.8902
9.179585164835162,124.37925,40.119575
19.137445054945058,119.90766666666666,28.444366666666667
13.363917582417569,100.2281,26.876133333333332
4.306978021978025,113.114,41.015150000000006
9.756241758241758,106.80796666666667,39.675333333333334
7.402425824175821,87.55961428571428,43.86888571428572
18.086401098901096,103.7602,29.573800000000002
17.597923076923074,115.9988875,29.675712500000003
21.91432142857143,112.04333333333334,22.936733333333333
7.938197802197806,87.5475,44.1756
15.883554945054945,115.79490000000001,33.848
2.243667582417587,129.0924,47.97323333333333
9.981228021978017,81.30153333333332,43.925466666666665
22.68952472527471,113.06550000000001,22.9843
4.004832417582426,130.3476,46.79774
12.843788461538445,115.4852,38.876266666666666
17.090510989011012,99.16945,25.120449999999998
16.298607142857133,114.061525,32.13015
13.049903846153848,76.2093,37.75
8.339730769230764,85.09716,45.45909999999999
16.43921978021978,116.514725,31.76245
12.87882967032967,104.86437999999998,26.582959999999996
11.000173076923074,103.8326,36.04752
18.634585164835176,122.01960000000001,46.0777
17.66295329670329,105.052675,29.588475
17.41635164835166,102.27515999999999,27.8656
8.079670329670334,109.90826666666668,40.627783333333326
13.38211813186815,116.39824999999998,40.045975000000006
23.41034065934063,109.161275,21.49845
15.982967032967016,110.8579,32.563675
16.661085164835168,118.77499999999999,32.062566666666676
17.20092307692306,106.08621666666666,30.803066666666666
21.966197802197804,108.321375,22.8033
20.45132967032965,118.15587500000001,26.64825
18.805936813186815,115.87740000000001,28.692855555555557
16.43747252747252,120.8786,31.99044
19.21894505494503,112.52984,32.99454
6.436881868131867,82.06455,44.9024
21.35302472527473,118.1163861,24.561588890000003
4.959901098901095,131.159425,46.6278
18.584598901098907,121.35633333333334,28.625799999999998
16.670785714285717,117.24780000000001,31.848240000000004
19.303510989010995,114.988275,27.1013
6.573530219780218,126.57383333333333,43.832
16.575736263736257,89.17914999999999,42.9484
10.638414835164834,111.13515000000001,37.51734999999999
11.081255494505495,106.1839,37.973833333333324
16.463601648351645,114.65715,33.621500000000005
7.373489010989011,111.6653375,40.8014625
13.493236263736256,79.9301,37.10825
17.176538461538453,114.313325,29.840425
14.22918681318681,108.714,34.34795
10.506156593406581,93.50444999999999,42.825
5.07413736263736,126.64793333333334,45.73814166666667
12.014475274725262,118.18291666666666,39.64495333333334
14.578140109890116,115.65547500000001,34.416650000000004
13.20821153846153,109.9407,33.8612
13.477052197802198,75.9678,39.48116666666667
17.392508241758236,120.735,30.7712
6.561596153846153,124.36756666666668,43.17293333333333
7.858917582417582,106.24953333333333,36.055
7.350895604395602,82.9994,46.7432
0.5317445054945057,124.12445,50.4243
7.075027472527471,113.30811666666669,40.09738333333333
5.932543956043956,124.9671,46.43226
15.46026098901099,100.18565000000001,25.643250000000002
11.449505494505491,121.62777334000002,38.94953
11.704890109890123,105.86483333333332,34.497866666666674
14.667928571428567,117.31126428571429,39.09052142857143
11.259384615384608,112.52224444444444,37.857200000000006
13.058565934065951,122.0927,37.4897
17.560107142857138,111.99194,27.72854
17.28550824175824,113.92865,30.918
20.24134890109891,119.51983333333334,26.672133333333335
17.690406593406586,121.62942857142858,29.866699999999998
17.19751648351647,117.03150277499999,30.546418055000004
16.288612637362633,109.02213333333333,32.68973333333333
14.92549450549451,114.36802,36.08646
14.083728021978017,105.92702500000001,26.247774999999997
7.243260989010991,104.61985,35.58445
17.32777747252746,104.62036666666667,28.775138333333334
16.43427472527473,111.31052,30.70758
18.12318681318682,114.37830000000001,27.797559999999997
14.232873626373625,107.1895875,34.354124999999996
16.953637362637366,118.73806666666667,30.953999999999997
15.085241758241764,116.97773333333333,33.63571296333333
15.489629120879123,118.2811,33.955650000000006
8.498571428571427,91.76570000000001,29.24615
18.120156593406605,113.15066666666665,29.403616666666665
21.799945054945052,107.35884999999999,22.392249999999997
17.213758241758253,106.75435000000002,31.854325
3.935749999999994,107.46206666666667,40.80486666666667
17.069956043956047,119.96171666666665,31.787433333333336
17.035804945054956,111.69448,29.040460000000003
12.998879120879105,106.68655000000001,35.53775
15.777247252747252,113.2756,33.7296
15.912664835164843,105.84909999999999,32.437375
17.17203846153846,106.63355999999999,30.476279999999996
22.57765384615383,113.35116363636362,23.185236363636363
9.939343406593407,107.65336666666667,35.65306666666667
12.816997252747255,86.19546666666668,41.727700000000006
13.302293956043943,116.729525,39.545975
10.050260989010992,109.4693,36.6044
15.86409340659339,114.33535,34.793625
8.914376373626373,114.89582,40.816862
17.68606043956044,110.48769999999999,29.233199999999997
8.181684065934066,100.45915,38.9428
15.695043956043957,117.21575714285716,34.25584285714286
20.200038461538462,98.58109999999999,24.4345
14.679299450549452,116.2993,37.45523333333333
16.61025824175824,104.39235000000001,31.1204
9.884326923076921,112.72473333333335,38.454433333333334
17.33362362637363,109.97888,27.55854
20.7490412087912,98.85735,25.8492
16.90318956043956,109.4864,30.290399999999998
23.05987362637362,114.418,22.96128
17.20945879120878,104.01144841428572,30.711783332857145
16.289642857142855,119.423,32.3943
9.49314835164835,117.92774,40.96416
7.264384615384611,123.91078333333333,41.863283333333335
9.184318681318679,91.09700000000002,29.652616666666663
22.3717857142857,116.365675,23.54675
20.514065934065943,101.690184,26.563496000000004
18.04635714285716,104.2426,23.374299999999998
15.77031868131869,113.88225,35.291
18.249524725274725,114.96278,27.810160000000003
17.11614010989011,120.290125,31.568912500000003
7.368192307692306,88.89035000000001,29.25415
13.545447802197794,119.50796666666668,35.41246666666667
19.235739010989004,102.70828571428572,25.012900000000002
7.938197802197806,87.52036666666667,44.06583333333333
8.34668681318681,97.18065,31.1266
12.338453296703292,103.71285,27.33765
10.895321428571425,112.73200000000001,37.707233333333335
12.564184065934073,112.84638333333332,35.50058333333333
19.02863736263737,100.98085,22.79775
18.629620879120896,117.2242,29.304219999999997
19.318590659340675,103.79485,25.51995
8.037483516483514,112.43119999999999,39.34474
9.867373626373624,120.427775,41.585
8.718554945054947,123.78453333333334,41.31211666666667
20.79738736263734,109.2224,23.72885
17.76555219780218,120.0819090909091,30.21117272727273
6.521821428571428,124.84100000000001,45.126000000000005
9.367502747252745,94.36484999999999,29.650399999999998
1.4642527472527485,100.2561,34.4714
15.2506456043956,117.52212000000002,34.81762
19.55566758241758,109.43156666666668,24.340316666666666
18.61141483516483,113.15752857142857,27.87115714285714
19.936686813186796,110.323025,25.26875
21.627332417582423,116.11076666666666,24.28873333333333
21.395519230769235,111.2757,23.46215
16.498167582417576,101.5431,25.04665
9.499381868131868,109.73737499999999,38.2893
9.235343406593403,102.6344,37.93345
17.11166758241758,114.25386,30.539599999999997
13.319450549450556,105.29820000000001,27.303449999999998
18.364442307692304,111.61179999999999,26.35018
15.616708791208787,107.00515,33.100224999999995
23.02266483516483,116.64876666666665,23.33106666666667
22.796054945054948,115.36603333333335,22.785766666666664
23.0568543956044,113.070975,22.578474999999997
16.92252747252747,117.48263333333334,30.65233333333333
8.736708791208796,123.44892727272727,41.80838181818181
13.436750000000009,116.87156666666668,38.31576666666667
20.576142857142848,108.12276666666666,24.70053333333333
22.119491758241765,114.68713333333335,23.746266666666667
21.172804945054956,118.61405,24.928400000000003
14.341728021978016,117.11326666666666,36.188066666666664
15.914291208791212,119.89797499999999,32.428675
18.000016483516486,105.43465,28.9
15.186156593406597,112.42162857142857,34.659
15.100085164835157,116.976925,36.64675
15.63264835164834,116.59023333333333,35.41543333333333
7.990005494505496,102.1086,36.4997
2.0789395604395637,100.9048,36.9639
5.377016483516483,100.6188,36.2866
24.0357087912088,110.37003999999999,20.00918
4.642222527472529,97.3731,37.3753
14.068804945054948,118.00925,36.73423333333333
15.667186813186802,116.7973,33.940266666666666
15.843170329670327,116.84024,32.65372
15.101071428571444,119.03584000000001,33.58214
22.985403846153847,114.1639090909091,22.59927272727273
21.77356868131868,113.04183333333333,23.677133333333334
19.087032967032954,120.6855,27.998549999999998
13.895587912087914,109.4811,34.501400000000004
17.214315934065954,120.08766666666666,30.8576
17.94296153846154,112.86732857142859,27.876285714285718
16.89150824175823,109.68990000000001,28.280066666666666
23.123403846153842,110.39118333333333,21.236749999999997
15.833799450549462,118.31653333333334,32.3
13.680596153846155,117.9952,37.37833333333333
15.533752747252763,114.0268,33.570325000000004
22.691239010989012,117.67036666666667,24.49723333333333
13.983200549450563,119.14194,36.712720000000004
21.78663736263736,116.63203333333333,23.66503333333333
14.776453296703297,115.0404,35.76605
12.64145879120879,121.37426666666666,37.50281666666667
16.730277472527483,113.2334,35.22085
4.873173076923074,129.61924,44.5782
22.126065934065945,110.14046666666667,22.653133333333333
3.6073708791208814,97.0,33.0014
16.25796428571429,102.53916666666667,24.35693333333333
22.900851648351644,113.499,22.285925
4.871815934065934,102.905,35.0003
6.903115384615383,101.96155,30.04905
6.5717747252747225,122.83275,45.6232
4.993815934065935,126.40625,41.93125
9.075923076923077,104.1731,36.546949999999995
22.229857142857146,106.63149999999999,23.89275
18.085552197802198,112.36110000000001,28.59404
15.598225274725282,120.15700000000001,33.39075
9.567799450549453,121.9712,41.1167
17.620274725274715,103.85595,30.067275
9.873181318681318,106.547775,39.047425000000004
14.413763736263741,114.48978095714286,38.030944444285716
7.06308791208791,86.05969999999999,44.302099999999996
20.447478021978025,119.33133333333335,26.0639
10.256107142857141,119.6069,39.93616
20.464642857142838,103.35816666666666,23.426233333333332
17.74506043956043,120.593,30.03
4.4085164835164825,126.9785,46.64555
17.100428571428576,104.73285,31.47535
14.424912087912071,115.98836666666666,36.45786666666667
22.191728021978015,112.4838,23.090925
18.34564285714285,104.75500000000001,29.354725
17.306115384615374,122.20713333333333,29.990166666666667
17.284087912087923,118.37395000000001,31.36785
17.45972252747253,120.60525,31.301512499999998
23.28002472527472,110.93097499999999,21.617975
17.263516483516476,112.2502,30.32483333333333
16.625879120879116,112.20312500000001,31.028399999999998
21.2574642857143,119.04231999999999,25.430680000000002
15.752260989010972,115.45083066666666,35.25212966666667
18.59590934065934,113.90216000000001,27.604540000000004
10.149071428571425,122.22312500000001,40.67465
9.632953296703297,120.864825,40.7384
15.77747252747253,117.35681666666669,32.929249999999996
14.351818681318695,115.6761,37.744800000000005
19.063098901098904,112.59333333333335,26.90018333333333
18.163741758241763,118.86566666666668,28.960433333333338
16.250000000000004,112.171825,32.07015
22.665653846153834,100.7978,22.0122
6.505774725274727,101.71375,36.6509
15.232093406593401,108.98989230769227,34.30498461538461
14.827892857142844,113.81483333333334,34.0128
21.8621401098901,109.5855,23.103250000000003
14.517920329670332,106.70245,26.5405
19.961609890109873,111.54455,24.41235
17.520695054945058,104.6405,30.133
19.941730769230755,114.92238,25.861340000000002
7.8695796703296725,119.007825,42.210300000000004
6.202505494505495,125.14625000000001,42.894999999999996
9.848898351648351,123.16695000000001,41.2534
17.737598901098888,107.50337999999999,31.22138
14.771368131868124,111.007025,35.055324999999996
14.683445054945059,119.25825,34.6568
6.344645604395608,99.706,27.822650000000003
6.422326923076928,125.94235,41.72685
8.150689560439561,122.27246666666667,43.640800000000006
17.496730769230766,105.71090000000001,30.575674999999997
16.276439560439567,106.91558,27.681600000000003
14.509950549450538,114.506675,37.0771
1.2536483516483508,92.0581,31.478949999999998
15.014035714285715,114.51387499999998,36.607859999999995
17.275936813186807,111.47422000000002,27.254820000000002
16.2047087912088,113.652,34.77668888888889
17.48320329670329,113.02077999999999,25.825920000000004
7.721390109890105,109.90195999999999,39.72498
17.833876373626385,114.8666,30.393033333333335
7.927859890109886,98.50565,39.737700000000004
18.956752747252743,106.50935294117647,29.59488235294118
18.722747252747237,119.66066666666666,29.09766666666667
9.46048901098901,102.17703333333333,38.52156666666667
22.117024725274728,108.62593333333332,21.886866666666666
8.57476098901099,123.81530000000001,42.276399999999995
17.164258241758233,109.18549999999999,27.726399999999998
13.066980769230774,109.00715,34.987
17.32101373626374,117.80895,30.929616666666664
10.578129120879119,106.14608333333335,38.50275
4.315986263736259,116.09115,43.9314
10.484546703296708,121.1185,41.05882
16.97364285714285,119.53366666666666,32.1784
6.751167582417578,125.35495,43.82821
18.625129120879127,112.98362999999999,28.205220000000004
11.06062087912087,113.1139074,36.188916666666664
8.464052197802195,121.6605,42.02739999999999
15.991203296703304,115.84155,32.87655
22.845337912087906,108.3476,21.673433333333335
22.545458791208787,111.95959999999998,21.859066666666664
11.0153021978022,113.56226666666667,37.860699999999994
11.264211538461543,80.2892,41.17845
4.262546703296703,88.12405,47.8781
5.493038461538461,102.21249999999999,31.90816666666667
9.238057692307692,105.69966666666666,38.84296666666666
2.1029368131868122,80.1028,32.50195
15.458346153846149,105.0822,33.3261
15.98495879120879,113.37996666666668,31.71636666666667
16.413807692307696,103.005325,29.99185
13.193519230769224,120.39307777777779,36.15021111111112
10.946892857142851,123.02290000000002,41.091885714285716
20.35231868131869,113.60292228,24.768417176000003
16.59556318681318,118.52462,31.69678
15.197381868131865,114.00903333333333,32.98930000000001
5.010387362637361,130.97095000000002,45.2975
14.455302197802189,114.25113333333333,35.794533333333334
2.397975274725278,130.23845,47.324324999999995
18.814362637362635,117.01343999999999,28.20856
17.5381510989011,114.89425,30.4632
7.014423076923076,102.0199,35.5102
17.430881868131856,118.25546666666666,29.903033333333337
17.950134615384606,115.00312000000001,30.205740000000002
1.809269230769229,127.47160000000001,50.247166666666665
16.309516483516486,107.9783,26.5747
15.02670054945056,107.5228,26.2403
16.567862637362637,104.89165,25.09585
5.171510989010985,123.87608,47.30534
20.551541208791214,117.0201,25.079525
